,GBP,HKD,IDR,ILS,DKK,INR,CHF,MXN,CZK,SGD,THB,HRK,EUR,MYR,NOK,CNY,BGN,PHP,PLN,ZAR,CAD,ISK,BRL,RON,NZD,TRY,JPY,RUB,KRW,USD,AUD,HUF,SEK
2020-02-29,0.7772159971,7.7935683702,14347.4993167532,3.4665209074,6.807233306,72.228295527,0.9669308554,19.7112143573,23.1301812881,1.3953721418,31.5496037169,6.804682518,0.9109957183,4.2145394917,9.4641523185,6.9838753758,1.7817254259,51.0403571103,3.9408763779,15.5744739,1.3443563815,126.901703562,4.4850141204,4.3846223923,1.6040812608,6.2264735356,108.7364489387,67.0580304273,1207.0511068598,1.0,1.5373052747,307.5248246333,9.7237860982
2020-02-28,0.7772159971,7.7935683702,14347.4993167532,3.4665209074,6.807233306,72.228295527,0.9669308554,19.7112143573,23.1301812881,1.3953721418,31.5496037169,6.804682518,0.9109957183,4.2145394917,9.4641523185,6.9838753758,1.7817254259,51.0403571103,3.9408763779,15.5744739,1.3443563815,126.901703562,4.4850141204,4.3846223923,1.6040812608,6.2264735356,108.7364489387,67.0580304273,1207.0511068598,1.0,1.5373052747,307.5248246333,9.7237860982
2020-02-27,0.7752188982,7.7942356804,14034.9963516965,3.4358810653,6.8154870485,71.6326158336,0.9692630427,19.3908245166,23.0600145932,1.3949288581,31.6499452754,6.8063662897,0.9120758847,4.2105071142,9.3869025903,7.0059284933,1.7838380153,50.8637358628,3.9332360452,15.3611820503,1.3349142649,127.0521707406,4.4668916454,4.3870850055,1.5802626779,6.1599781102,109.8686610726,65.7654140825,1211.0817219993,1.0,1.520612915,308.6191171105,9.6454761036
2020-02-26,0.7737931034,7.7923678161,13997.1126436782,3.4417471264,6.8698850575,71.6501149425,0.9752643678,19.131954023,23.3048275862,1.3980689655,31.8749425287,6.8602298851,0.9195402299,4.2254712644,9.3897011494,7.0187586207,1.7984367816,51.0694252874,3.9626666667,15.1314942529,1.3304827586,128.091954023,4.3899770115,4.4183908046,1.5883218391,6.1591724138,110.4643678161,65.5051034483,1215.8988505747,1.0,1.5232183908,311.9816091954,9.7299310345
2020-02-25,0.7714944649,7.7901291513,13925.0,3.4278597786,6.8912361624,71.7011070111,0.9783210332,19.0207564576,23.2712177122,1.3990774908,31.7250922509,6.8788745387,0.9225092251,4.2330258303,9.3726937269,7.0152214022,1.8042435424,51.0701107011,3.967896679,15.1890221402,1.3286900369,128.5055350554,4.3882841328,4.4370848708,1.5830258303,6.1520295203,110.6273062731,65.3083948339,1213.7269372694,1.0,1.5167896679,311.2638376384,9.7498154982
2020-02-24,0.774939915,7.794786467,13957.2471806249,3.4394527639,6.9050656314,71.9416712886,0.9798484008,19.15640599,23.2815677574,1.4017378443,31.7396931041,6.9005361435,0.9243852838,4.2270290257,9.3666112035,7.0347568867,1.807912738,51.0704381586,3.9738398965,15.1222037345,1.3285265299,128.7668700314,4.3884266962,4.4428729895,1.5802366426,6.1563135515,111.4069144019,65.323997042,1219.4490663709,1.0,1.514512849,312.0817156591,9.7830467739
2020-02-23,0.773169151,7.7878900102,13765.0032404407,3.4242199796,6.9162114619,71.9877789094,0.9823164522,18.9966669753,23.2024812517,1.4008888066,31.6304045922,6.8965836497,0.9258402,4.1935006018,9.3392278493,7.0312933988,1.8107582631,50.87954819,3.9658364966,15.087954819,1.3258031664,128.0436996574,4.4023701509,4.4477363207,1.583557078,6.1226738265,111.9896305898,64.3903342283,1212.3414498658,1.0,1.5149523192,312.1007314138,9.7852050736
2020-02-22,0.773169151,7.7878900102,13765.0032404407,3.4242199796,6.9162114619,71.9877789094,0.9823164522,18.9966669753,23.2024812517,1.4008888066,31.6304045922,6.8965836497,0.9258402,4.1935006018,9.3392278493,7.0312933988,1.8107582631,50.87954819,3.9658364966,15.087954819,1.3258031664,128.0436996574,4.4023701509,4.4477363207,1.583557078,6.1226738265,111.9896305898,64.3903342283,1212.3414498658,1.0,1.5149523192,312.1007314138,9.7852050736
2020-02-21,0.773169151,7.7878900102,13765.0032404407,3.4242199796,6.9162114619,71.9877789094,0.9823164522,18.9966669753,23.2024812517,1.4008888066,31.6304045922,6.8965836497,0.9258402,4.1935006018,9.3392278493,7.0312933988,1.8107582631,50.87954819,3.9658364966,15.087954819,1.3258031664,128.0436996574,4.4023701509,4.4477363207,1.583557078,6.1226738265,111.9896305898,64.3903342283,1212.3414498658,1.0,1.5149523192,312.1007314138,9.7852050736
2020-02-20,0.7770157553,7.781278962,13707.4976830399,3.4299351251,6.9213160334,71.6167747915,0.9838739574,18.6918443003,23.203892493,1.400463392,31.4402224282,6.9040778499,0.9267840593,4.1839666358,9.3100092678,7.0238183503,1.8126042632,50.718257646,3.968952734,15.103429101,1.3256719184,127.9888785913,4.3874884152,4.4466172382,1.5797961075,6.0987951807,112.0111214087,63.7683039852,1206.4782205746,1.0,1.5101019462,313.2530120482,9.8225208526
2020-02-19,0.7698888889,7.7708333333,13688.0,3.4209259259,6.9160185185,71.5134259259,0.9834259259,18.5824074074,23.112962963,1.3919444444,31.2,6.8937962963,0.9259259259,4.1625,9.2757407407,6.9942592593,1.8109259259,50.5703703704,3.9548148148,14.9467592593,1.3223148148,127.8703703704,4.3688888889,4.4251851852,1.5632407407,6.0746296296,110.5092592593,63.5412037037,1189.5833333333,1.0,1.4946296296,311.4166666667,9.7910185185
2020-02-18,0.7672429734,7.7684911243,13664.9963017751,3.4234467456,6.9066198225,71.5514053254,0.9817862426,18.638683432,23.0196005917,1.3921967456,31.2250369822,6.8823964497,0.924556213,4.1530140533,9.3272004438,7.0018491124,1.8082470414,50.6647559172,3.9521079882,15.051035503,1.3262758876,127.3113905325,4.3462463018,4.4215051775,1.564441568,6.0690643491,109.7448224852,63.7652551775,1191.5125739645,1.0,1.497318787,309.5691568047,9.7538831361
2020-02-17,0.7682325796,7.7674203969,13652.496538994,3.4269497,6.8944162437,71.3816335948,0.9820950623,18.5734194739,22.882325796,1.3887401938,31.1748961698,6.8726349792,0.9229349331,4.144993078,9.2637748039,6.9815413013,1.8050761421,50.564836179,3.9335486848,14.9603137979,1.3229349331,127.0881402861,4.3137055838,4.4086755884,1.5564374712,6.0491001384,109.875403784,63.4567604984,1183.848638671,1.0,1.4886017536,308.8509460083,9.7206275958
2020-02-16,0.7674598783,7.7673860911,13715.9933591588,3.428979893,6.891071758,71.4499169895,0.9814609851,18.5949086884,22.899833979,1.3918096292,31.2193322265,6.8705035971,0.9223390518,4.1400110681,9.2471868659,6.987363955,1.8039107176,50.5497140749,3.9190186312,14.8624792474,1.3247555802,126.8216196274,4.3282604685,4.3980815348,1.555432577,6.0629957572,109.8598044641,63.5598598045,1184.0527577938,1.0,1.4896698026,309.6015495296,9.6923999262
2020-02-15,0.7674598783,7.7673860911,13715.9933591588,3.428979893,6.891071758,71.4499169895,0.9814609851,18.5949086884,22.899833979,1.3918096292,31.2193322265,6.8705035971,0.9223390518,4.1400110681,9.2471868659,6.987363955,1.8039107176,50.5497140749,3.9190186312,14.8624792474,1.3247555802,126.8216196274,4.3282604685,4.3980815348,1.555432577,6.0629957572,109.8598044641,63.5598598045,1184.0527577938,1.0,1.4896698026,309.6015495296,9.6923999262
2020-02-14,0.7674598783,7.7673860911,13715.9933591588,3.428979893,6.891071758,71.4499169895,0.9814609851,18.5949086884,22.899833979,1.3918096292,31.2193322265,6.8705035971,0.9223390518,4.1400110681,9.2471868659,6.987363955,1.8039107176,50.5497140749,3.9190186312,14.8624792474,1.3247555802,126.8216196274,4.3282604685,4.3980815348,1.555432577,6.0629957572,109.8598044641,63.5598598045,1184.0527577938,1.0,1.4896698026,309.6015495296,9.6923999262
2020-02-13,0.7672310665,7.7664488819,13704.0029446949,3.4260605503,6.8759547253,71.2703598049,0.9784669182,18.626207785,22.8535934481,1.3891598417,31.139228858,6.8568142082,0.9202171713,4.1415294009,9.2403607251,6.9835281126,1.7997607435,50.4858746664,3.9121192601,14.8442992546,1.3256648569,126.7139044815,4.3417686574,4.3843747124,1.5491856078,6.0589859207,109.699088985,63.5142173553,1183.417686574,1.0,1.485046471,310.2236127726,9.6459924542
2020-02-12,0.7701850834,7.7687374015,13664.0003665017,3.4199193696,6.8460692688,71.3161993769,0.9753527579,18.6250687191,22.7945757742,1.3855598314,31.1050027488,6.8329668316,0.9162543522,4.1359721459,9.2033168408,6.9702217336,1.792010262,50.567161444,3.8990287704,14.7760674363,1.3256367968,126.3514751695,4.3326003299,4.3671431189,1.5422393256,6.0402235661,109.9780098955,62.9952354774,1180.1356056441,1.0,1.4820414147,311.0591900312,9.617463808
2020-02-11,0.7735528851,7.7660765067,13686.0012842858,3.4125309605,6.8545087607,71.2728190074,0.9785340794,18.6737913953,22.9015686634,1.3876708559,31.2650215577,6.8424915145,0.9173470324,4.1334739932,9.260893496,6.9741308137,1.7941473259,50.51004495,3.9050545821,14.8913861114,1.3296945234,126.5021557655,4.3110723787,4.3751032015,1.5645353637,6.0338501055,109.8339601871,63.5903128153,1183.9556004036,1.0,1.4916062747,309.999082653,9.6663608843
2020-02-10,0.7727878733,7.7654095516,13731.3030773445,3.422792439,6.8234864396,71.3240799927,0.9770797187,18.7623048123,22.8527075153,1.3888229385,31.3003378687,6.8075974797,0.9131586157,4.1480230116,9.2400694001,6.9830152497,1.7859556205,50.8236690713,3.8951693909,15.0475755639,1.3313852616,125.9245730983,4.3110218245,4.3523879098,1.5622317597,6.0174413296,109.743402429,64.0233768606,1188.3937539951,1.0,1.4951146014,308.0723221624,9.6546434116
2020-02-09,0.7723584648,7.7644270216,13732.5644999544,3.4264746103,6.8122891786,71.4399671802,0.9759321725,18.7146503783,22.8188531316,1.390737533,31.3000273498,6.7964262923,0.9116601331,4.1400309964,9.2691220713,6.993436047,1.7830248883,50.8852219892,3.8885039657,14.9698240496,1.3313884584,125.7179323548,4.2919135746,4.3406873917,1.5583918315,5.9885130823,109.8641626402,63.8347160179,1194.0742091348,1.0,1.4966724405,308.2778740086,9.6139119336
2020-02-08,0.7723584648,7.7644270216,13732.5644999544,3.4264746103,6.8122891786,71.4399671802,0.9759321725,18.7146503783,22.8188531316,1.390737533,31.3000273498,6.7964262923,0.9116601331,4.1400309964,9.2691220713,6.993436047,1.7830248883,50.8852219892,3.8885039657,14.9698240496,1.3313884584,125.7179323548,4.2919135746,4.3406873917,1.5583918315,5.9885130823,109.8641626402,63.8347160179,1194.0742091348,1.0,1.4966724405,308.2778740086,9.6139119336
2020-02-07,0.7723584648,7.7644270216,13732.5644999544,3.4264746103,6.8122891786,71.4399671802,0.9759321725,18.7146503783,22.8188531316,1.390737533,31.3000273498,6.7964262923,0.9116601331,4.1400309964,9.2691220713,6.993436047,1.7830248883,50.8852219892,3.8885039657,14.9698240496,1.3313884584,125.7179323548,4.2919135746,4.3406873917,1.5583918315,5.9885130823,109.8641626402,63.8347160179,1194.0742091348,1.0,1.4966724405,308.2778740086,9.6139119336
2020-02-06,0.7710169954,7.7633372717,13633.3818049623,3.4327001727,6.7913296374,71.1483231846,0.9738253204,18.6178315005,22.6238298646,1.3844406071,31.0797055349,6.7766063801,0.9088430428,4.1215123148,9.205489412,6.968644915,1.7775152231,50.7288921203,3.858129601,14.8166863583,1.3278196855,125.5112242116,4.2309370172,4.3310915205,1.5444878669,5.9880032718,109.851858584,63.1259656457,1183.1136962647,1.0,1.4797782423,306.0619830955,9.5928383168
2020-02-05,0.7660709426,7.7630409145,13640.9960990656,3.4456137168,6.7792796879,71.1539508301,0.9722398621,18.5904926064,22.7297468929,1.379116393,30.9652544679,6.7647645831,0.9071940488,4.1170280323,9.17835435,6.9725120203,1.7742901207,50.7674861653,3.8547582328,14.7188605643,1.3284949651,125.2834981403,4.2287943391,4.3304000726,1.5427741994,5.985212737,109.7160482627,62.6254195772,1182.0466297741,1.0,1.4786355802,304.5994738275,9.5663612447
2020-02-04,0.7682838523,7.766564084,13710.0018102824,3.4513034033,6.7640296886,71.245474294,0.9686821144,18.7112599566,22.7579652426,1.3702932657,30.9503982621,6.7449312093,0.905141202,4.1115133961,9.2277335264,6.9965604634,1.7702751629,50.7802317161,3.869750181,14.7775162925,1.3279326575,124.8189717596,4.2273714699,4.3232259232,1.5479724837,5.9805394642,109.0876176684,63.2444786387,1186.4138305576,1.0,1.487961622,304.4170890659,9.6196596669
2020-02-03,0.7660853063,7.7656786553,13742.4995481656,3.4461413338,6.7530272908,71.3930056027,0.9643954455,18.8128501717,22.7516717875,1.3679739743,31.040122899,6.729170432,0.9036688957,4.1140430146,9.2707392012,7.0197903488,1.7673956262,50.8702331466,3.8828845111,14.8930056027,1.3236038316,124.0737393819,4.2626061811,4.3184529189,1.545816013,5.9841857943,108.5306343756,63.7979396349,1192.0477137177,1.0,1.4929513826,305.1689860835,9.6519067414
2020-02-02,0.7616268549,7.7671914586,13655.0036192544,3.4464350344,6.7617625769,71.3947701773,0.9676076728,18.8241042345,22.8103510677,1.3655446978,31.1798769453,6.7354325009,0.9048136084,4.098534202,9.2194173,6.9366630474,1.7696344553,51.0152008686,3.8915128484,14.9203764025,1.323470865,123.3260948245,4.2668295331,4.3240137532,1.5456930872,5.9823561346,108.8943177705,63.6423271806,1195.801664857,1.0,1.4923995657,304.9674267101,9.6605139341
2020-02-01,0.7616268549,7.7671914586,13655.0036192544,3.4464350344,6.7617625769,71.3947701773,0.9676076728,18.8241042345,22.8103510677,1.3655446978,31.1798769453,6.7354325009,0.9048136084,4.098534202,9.2194173,6.9366630474,1.7696344553,51.0152008686,3.8915128484,14.9203764025,1.323470865,123.3260948245,4.2668295331,4.3240137532,1.5456930872,5.9823561346,108.8943177705,63.6423271806,1195.801664857,1.0,1.4923995657,304.9674267101,9.6605139341
2020-01-31,0.7616268549,7.7671914586,13655.0036192544,3.4464350344,6.7617625769,71.3947701773,0.9676076728,18.8241042345,22.8103510677,1.3655446978,31.1798769453,6.7354325009,0.9048136084,4.098534202,9.2194173,6.9366630474,1.7696344553,51.0152008686,3.8915128484,14.9203764025,1.323470865,123.3260948245,4.2668295331,4.3240137532,1.5456930872,5.9823561346,108.8943177705,63.6423271806,1195.801664857,1.0,1.4923995657,304.9674267101,9.6605139341
2020-01-30,0.7632876961,7.768428688,13686.4992293046,3.452715568,6.7756822921,71.6393145344,0.9692628525,18.7673406474,22.8941880497,1.3627708768,31.1950312812,6.7479372563,0.9067005168,4.0880406202,9.224589718,6.9366216339,1.7733248708,50.998277269,3.8872971258,14.7495693173,1.3216973434,123.2206002357,4.2466225406,4.3313083688,1.5389427872,5.9815033095,108.8312630338,63.1715477378,1192.3111796174,1.0,1.4880768882,306.791186871,9.6471121589
2020-01-29,0.7688391964,7.7722934279,13627.4975002273,3.4590491773,6.7928370148,71.2817016635,0.975274975,18.7354785929,22.91428052,1.360876284,30.9699118262,6.76483956,0.909008272,4.0799927279,9.1412598855,6.9366421234,1.7778383783,50.8399236433,3.8939187347,14.6094900464,1.3176983911,123.5342241614,4.1895282247,4.3423325152,1.5333151532,5.9593673302,109.1355331334,62.6993000636,1178.6655758567,1.0,1.4815925825,306.6903008817,9.6130351786
2020-01-28,0.7687687415,7.7762835075,13637.5011358473,3.455974557,6.7903680145,71.2898682417,0.9725579282,18.8383462063,22.9177646524,1.3583825534,30.8450704225,6.7614720582,0.9086778737,4.0865061336,9.1556565198,6.9366651522,1.7771921854,50.7751022263,3.8828714221,14.6523398455,1.3190368015,124.6706042708,4.1977283053,4.3420263517,1.5305770104,5.949568378,109.0595184007,62.6108132667,1178.7369377556,1.0,1.4802362562,306.3880054521,9.6313493866
2020-01-27,0.7651519274,7.777324263,13604.9977324263,3.4604081633,6.7780498866,71.4217687075,0.9695238095,18.9310657596,22.885260771,1.3573696145,30.7201814059,6.7496598639,0.9070294785,4.0654875283,9.1032199546,6.9366893424,1.773968254,50.8698412698,3.8743764172,14.5515646259,1.3187301587,124.6258503401,4.2146938776,4.3363265306,1.5250793651,5.9470294785,108.9433106576,62.6251247166,1177.6326530612,1.0,1.4776417234,306.1496598639,9.5959183673
2020-01-26,0.7640507476,7.7725419121,13595.7498867241,3.452650657,6.7720888083,71.2913457182,0.9707294971,18.7739012234,22.8001812415,1.3511554146,30.5600362483,6.7435432714,0.9062075215,4.0649750793,9.0054372451,6.9333031264,1.7723606706,50.8309922972,3.8572723154,14.3710919801,1.3131853194,124.5129134572,4.1761667422,4.3315813321,1.5119166289,5.9391934753,109.6148618034,61.7754417762,1168.210240145,1.0,1.46144087,304.4947893068,9.548074309
2020-01-25,0.7640507476,7.7725419121,13595.7498867241,3.452650657,6.7720888083,71.2913457182,0.9707294971,18.7739012234,22.8001812415,1.3511554146,30.5600362483,6.7435432714,0.9062075215,4.0649750793,9.0054372451,6.9333031264,1.7723606706,50.8309922972,3.8572723154,14.3710919801,1.3131853194,124.5129134572,4.1761667422,4.3315813321,1.5119166289,5.9391934753,109.6148618034,61.7754417762,1168.210240145,1.0,1.46144087,304.4947893068,9.548074309
2020-01-24,0.7640507476,7.7725419121,13595.7498867241,3.452650657,6.7720888083,71.2913457182,0.9707294971,18.7739012234,22.8001812415,1.3511554146,30.5600362483,6.7435432714,0.9062075215,4.0649750793,9.0054372451,6.9333031264,1.7723606706,50.8309922972,3.8572723154,14.3710919801,1.3131853194,124.5129134572,4.1761667422,4.3315813321,1.5119166289,5.9391934753,109.6148618034,61.7754417762,1168.210240145,1.0,1.46144087,304.4947893068,9.548074309
2020-01-23,0.7618609684,7.7721576053,13651.9971147777,3.4564962582,6.7380759174,71.3159318366,0.9678117392,18.7112974484,22.6841583266,1.3498331981,30.5499954918,6.711567938,0.9016319538,4.0699666396,8.9872869895,6.9332792354,1.7634117753,50.9548282391,3.8264358489,14.3813001533,1.3162924894,124.2448832387,4.1703182761,4.308718781,1.5144711929,5.9301235236,109.5482823911,61.879091155,1167.7486250113,1.0,1.4560454423,304.0212785141,9.5097827067
2020-01-22,0.7615891053,7.7714646465,13652.3358585859,3.4522907648,6.7396284271,71.1277958153,0.9701479076,18.7064393939,22.6695526696,1.3486652237,30.3796897547,6.7077020202,0.9018759019,4.0654761905,8.9817821068,6.9020562771,1.7638888889,50.9550865801,3.821969697,14.4074675325,1.3045634921,124.2784992785,4.1924603175,4.3095238095,1.5135281385,5.9228896104,109.9657287157,61.9529220779,1163.933982684,1.0,1.4595959596,302.6785714286,9.5173160173
2020-01-21,0.7650022492,7.7698605488,13673.3153396311,3.4552406658,6.7228969861,71.196131354,0.9665317139,18.7309041835,22.5515069726,1.3489878543,30.400359874,6.6914080072,0.8996851102,4.0715249663,8.9392712551,6.9034637877,1.7596041386,51.0022492128,3.8180836707,14.4758434548,1.3056230319,123.9766081871,4.1980206928,4.2991452991,1.5124606388,5.9323436797,110.04048583,61.8353576248,1167.8992352677,1.0,1.4554206028,301.6824111561,9.4937471885
2020-01-20,0.7692828146,7.7683355886,13638.5205232296,3.4574650429,6.7411817772,71.0726206585,0.9686062246,18.6684709066,22.6657645467,1.348037889,30.3536310329,6.7079837618,0.902119982,4.0615245828,8.9142986017,6.8662156067,1.7643662607,50.9598556608,3.8279657194,14.5281912494,1.3069012179,124.1317095174,4.1822282364,4.3115922418,1.5152007217,5.9182679296,110.1849345963,61.5313486694,1160.198466396,1.0,1.4572846189,303.4641407307,9.5216959856
2020-01-19,0.7661595247,7.7684551674,13670.2466690673,3.4544472452,6.7274936982,71.0809326611,0.966510623,18.755671588,22.6386388189,1.3467770976,30.3799063738,6.6958948506,0.9002520706,4.0548253511,8.902592726,6.8586604249,1.7607129996,50.9074540871,3.8140979474,14.4564277998,1.3051854519,123.6946344977,4.1762693554,4.303474973,1.5108030248,5.8807166006,110.1098307526,61.441753691,1159.8577601728,1.0,1.4513863882,302.1155923659,9.4931580843
2020-01-18,0.7661595247,7.7684551674,13670.2466690673,3.4544472452,6.7274936982,71.0809326611,0.966510623,18.755671588,22.6386388189,1.3467770976,30.3799063738,6.6958948506,0.9002520706,4.0548253511,8.902592726,6.8586604249,1.7607129996,50.9074540871,3.8140979474,14.4564277998,1.3051854519,123.6946344977,4.1762693554,4.303474973,1.5108030248,5.8807166006,110.1098307526,61.441753691,1159.8577601728,1.0,1.4513863882,302.1155923659,9.4931580843
2020-01-17,0.7661595247,7.7684551674,13670.2466690673,3.4544472452,6.7274936982,71.0809326611,0.966510623,18.755671588,22.6386388189,1.3467770976,30.3799063738,6.6958948506,0.9002520706,4.0548253511,8.902592726,6.8586604249,1.7607129996,50.9074540871,3.8140979474,14.4564277998,1.3051854519,123.6946344977,4.1762693554,4.303474973,1.5108030248,5.8807166006,110.1098307526,61.441753691,1159.8577601728,1.0,1.4513863882,302.1155923659,9.4931580843
2020-01-16,0.7652430835,7.772584833,13630.0026860059,3.4537559316,6.6907511863,70.9293580446,0.961500582,18.793177545,22.5355895783,1.3452412929,30.3652968037,6.6629062584,0.8953353031,4.0627630047,8.8690124452,6.8794878682,1.7510967857,50.8335571672,3.7894171367,14.4354015579,1.3035186677,122.6609365207,4.1650102964,4.2788074134,1.5013877697,5.8521801415,109.9471752171,61.6082012714,1158.4474885845,1.0,1.4428328409,298.8987375772,9.4617244158
